Marca temporal,Correo,UBICACION DEL BOSQUE URBANO,PROYECTO,ID CENSO ARBOREO,FECHA,COORDENADA NORTE,COORDENADA ESTE,NOMBRE COMUN,NOMBRE BOT�NICO,FAMILIA,ALTURA - EN METROS,DAP - EN CMS,DI�METRO DE LA COPA - EN METROS,GRADOS DE INCLINACI�N,RA�Z - ESTADO,ESTADO FITOSANITARIO,ESTADO DEL BIOTIPO,ESTADO DE CONSERVACI�N,LUMINOSIDAD QUE RECIBE,PORCENTAJE DE COMPETENCIA POR LUZ,ORIGEN,GREMIO DE AVES QUE BENEFICIA,ATRIBUTOS EST�TICOS,RELACI�N CON INFRAESTRUCTURA URBANA,��RBOL NOTABLE?,OTROS ATRIBUTOS,RECOMENDACI�N DE MANEJO,FOTOGRAF�AS,OBSERVACIONES,,,,,,
18/08/2022 9:10:23,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,015,18/08/2022,3.4886907,-76.5320676,Palma Botella,Roystonea oleracea,Arecaceae,2,10,2,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,Encima,90,Nativa,"FRUG�VORAS, SEMILLERAS",ESTRUCTURA Y/O BIOTIPO,CA�DA DE FRUTOS,NO,,NO REQUIERE,https://drive.google.com/open?id=1_9Xu2rLGh6Zn2xf0Pd4MVQP2lTpwIW4X,,,,,,,
18/08/2022 9:12:36,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,016,18/08/2022,3.4886643,-76.5320579,"Tachuelo, Doncel",Zanthoxylum rhoifolium,Rutaceae,3,10,4,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte",90,Nativa,FRUG�VORAS,OLOR,CA�DA DE FRUTOS O FLORES,NO,PAISAJ�STICO,PODA DE COPA,https://drive.google.com/open?id=1f8QgDy0ML_mR-7kdUTnBX5TpFsu-9iFt,,,,,,,
18/08/2022 9:14:44,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,017,18/08/2022,3.4886405,-76.5320579,Gu�simo,Guazuma ulmifolia,Malvaceae,14,50,13,75,BUENO,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Oriente",40,Nativa,"SEMILLERAS, NECTAR�VORAS",OLOR,"QUEBRADIZA, CA�DA DE FRUTOS",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1H8FJIYXN9NWy8G194Dc8p3MgxnExRHay,,,,,,,
18/08/2022 9:16:46,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,018,18/08/2022,3.4885987,-76.5320539,Palma manila,Adonidia merrillii,Arecaceae,6,18,6,80,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Oriente",50,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1L2VdByk0neiBEIiIg20VFmAGpb9qad_h,,,,,,,
18/08/2022 9:18:20,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,019,18/08/2022,3.4885907,-76.5320676,Palma manila,Adonidia merrillii,Arecaceae,3,10,4,90,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1z7UPlRpquAorSpC9qfXPgns0YBACbtx9,,,,,,,
18/08/2022 9:19:59,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,020,18/08/2022,3.4885876,-76.5320582,Palma manila,Adonidia merrillii,Arecaceae,3,8,4,90,BUENO,BUENO,CONSERVADO,,"Encima, Norte",60,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1L56bpOWqEBk4YGvpyA9hGurGS345vaGE,,,,,,,
18/08/2022 9:21:45,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,021,18/08/2022,3.4885756,-76.5320485,Tulip�n Africano,Spathodea campanulata,Bignoniaceae,8,14,7,70,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Occidente",50,Introducida,"INSECT�VORAS, SEMILLERAS",COLOR FOLLAJE O FLORACI�N,"QUEBRADIZA, CA�DA DE FRUTOS O FLORES",NO,T�XICA PARA ABEJAS SIN AGUIJ�N (MELIPONINAS),NO REQUIERE,https://drive.google.com/open?id=1BEMPSr1kZ8xgJRf7PydQpenFW7OZAlaX,,,,,,,
18/08/2022 9:23:33,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,022,18/08/2022,3.4885552,-76.5320361,Palma manila,Adonidia merrillii,Arecaceae,3,8,4,90,BUENO,BUENO,CONSERVADO,,Encima,95,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1tqTOPzfyrNpGeE35KXk9F3adnTsPHxmA,,,,,,,
18/08/2022 9:26:08,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,023,18/08/2022,3.4884745,-76.532081,Higuer�n,Ficus luschnathiana,Moraceae,18,1,28,90,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur, Oriente, Occidente",0,Introducida,FRUG�VORAS,ESTRUCTURA O BIOTIPO,"TIPO DE RA�Z, COPA",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1jDhf6y6zo8V0kImkIUF847YCY2NVPi5f,,,,,,,
18/08/2022 9:29:44,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,024,18/08/2022,3.4884571,-76.5320358,Palma manila,Adonidia merrillii,Arecaceae,5,10,4,90,BUENO,BUENO,CONSERVADO,,Encima,95,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1pmntvHp7b_PygvRA8TLhVrmLxiCHw7tE,,,,,,,
18/08/2022 9:43:39,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,025,18/08/2022,3.4884447,-76.5320146,Gu�simo,Guazuma ulmifolia,Malvaceae,13,110,16,75,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Oriente",60,Nativa,"SEMILLERAS, NECTAR�VORAS",OLOR,"QUEBRADIZA, CA�DA DE FRUTOS",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1kU2smwnFD9V7OwHZQzTDUKsOxhPDOIRD,,,,,,,
18/08/2022 9:46:08,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,026,18/08/2022,3.4884006,-76.532021,Palma manila,Adonidia merrillii,Arecaceae,3,25,4,90,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1ofNnTlbLj2RqSST9tzdNV02u99C8RFcA,,,,,,,
18/08/2022 9:49:15,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,027,18/08/2022,3.4884099,-76.5320046,Chambimbe,Sapindus saponaria,Sapindaceae,12,74,11,85,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Sur, Oriente, Occidente",0,,,,,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1aOSIg0hDfbP7kFZ2WAOses_0PYXX2FEZ,,,,,,,
18/08/2022 9:52:41,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,028,18/08/2022,3.4884347,-76.5320203,Aguacate,Persea americana,Lauraceae,7.5,30,7,70,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Oriente",40,,,,,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1PHAhhzR4x0oI7G0fDE3Yc1k2MMVxyEn1,,,,,,,
18/08/2022 9:54:57,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,029,18/08/2022,3.4884186,-76.5320016,Palma africana,Elaeis guineensis,Arecaceae,5,65,8,80,BUENO,BUENO,CONSERVADO,,"Encima, Norte",60,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=12f4WQxF48R0GL-Fi0gdRmWABbwI-Axpt,,,,,,,
18/08/2022 9:56:59,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,030,18/08/2022,3.4883966,-76.5319939,Cheflera,Schefflera actinophylla,Araliaceae,7,36,4,70,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Oriente",40,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1T525_e2apkqwwIKVoZXbgug0HlOjmAR9,,,,,,,
18/08/2022 10:01:21,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,031,18/08/2022,3.4884575,-76.5319962,"Palma Areca, Palma de frutos de oro",Dypsis lutescens,Arecaceae,4,25,5,85,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte",70,Introducida,FRUG�VORAS,ESTRUCTURA Y/O BIOTIPO,CA�DA DE FRUTOS Y HOJAS,NO,ORNAMENTAL ,NO REQUIERE,https://drive.google.com/open?id=1m2uhMr8srTr6k-YflH8GfDdrV-RykQc1,,,,,,,
18/08/2022 10:03:32,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,032,18/08/2022,3.4884675,-76.5320009,Palma manila,Adonidia merrillii,Arecaceae,3.5,25,3,90,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1LHWe_QKsjdF6xRePNXsm2MoLDkTiDhDa,,,,,,,
18/08/2022 10:05:46,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,033,18/08/2022,3.4884829,-76.5319992,Noni,Morinda citrifolia,Rubiaceae,1.65,5,2,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,Encima,90,Introducida,NO DETERMINADO,COLOR FOLLAJE,CA�DA DE FRUTOS,NO,MEDICINAL,NO REQUIERE,https://drive.google.com/open?id=1haC92iz5PmlTKB3BVoz3lF_3L9KVyJMQ,,,,,,,
18/08/2022 10:08:05,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,034,18/08/2022,3.4884913,-76.5319996,Palma manila,Adonidia merrillii,Arecaceae,2,10,2.3,90,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=136ErppOy85aqWorjXbO9J6u6UsrzFDzn,,,,,,,
18/08/2022 10:11:07,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,035,18/08/2022,3.4885154,-76.5320106,Cheflera,Schefflera actinophylla,Araliaceae,6,20,4,80,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1zo6eIOR6CI5ksUJIG62XlVGQ0seVOB26,,,,,,,
18/08/2022 10:13:39,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,036,18/08/2022,3.4883403,-76.5319804,Cheflera,Schefflera actinophylla,Araliaceae,3,15,2,90,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Sur, Occidente",20,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1GQ6rQV6AkE3bUTp2X8lSqOh41ABt3WAi,,,,,,,
18/08/2022 10:15:18,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,037,18/08/2022,3.4883403,-76.5319804,Palma africana,Elaeis guineensis,Arecaceae,4,30,5,90,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Sur, Oriente, Occidente",0,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=187b9aKEwBwrVwSvBfvkXdqqX0_A7doj2,,,,,,,
18/08/2022 10:17:19,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,038,18/08/2022,3.4882721,-76.5319912,Palma Botella,Roystonea oleracea,Arecaceae,5,47,4,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte",60,Nativa,"FRUG�VORAS, SEMILLERAS",ESTRUCTURA Y/O BIOTIPO,CA�DA DE FRUTOS,NO,,NO REQUIERE,https://drive.google.com/open?id=1DFvmElFAQFS6881ORyDLU4FtAA3BnGIg,,,,,,,
18/08/2022 10:20:01,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,039,18/08/2022,3.4882593,-76.5320106,Leucaena,Leucaena leucocephala,Fabaceae,13,45,14,80,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Oriente, Occidente",20,,,,,NO,,TALA,https://drive.google.com/open?id=1kDHgDaBg_ZA9Cj468TacvdP6JMW8tymp,Especie invasora,,,,,,
18/08/2022 10:22:24,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,040,18/08/2022,3.488257,-76.5320344,Gu�simo,Guazuma ulmifolia,Malvaceae,12,45,8,80,BUENO,REGULAR,NO CONSEERVADO,PREOCUPACI�N MENOR,"Encima, Sur, Occidente",40,Nativa,"SEMILLERAS, NECTAR�VORAS",OLOR,"QUEBRADIZA, CA�DA DE FRUTOS",NO,,PODA DE COPA,https://drive.google.com/open?id=16wahFdojVXq473Juvg5qW8SOACwp1BJl,,,,,,,
18/08/2022 10:24:19,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,041,18/08/2022,3.4882684,-76.53202,Palma Botella,Roystonea oleracea,Arecaceae,7,45,6,85,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Occidente",20,Nativa,"FRUG�VORAS, SEMILLERAS",ESTRUCTURA Y/O BIOTIPO,CA�DA DE FRUTOS,NO,,NO REQUIERE,https://drive.google.com/open?id=1855ShL4ZnKBrrR-No4K8yuKWXahPjZN3,,,,,,,
18/08/2022 10:26:55,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,042,18/08/2022,3.4882677,-76.5320364,Sauce coste�o,Clitoria fairchildiana,Fabaceae,8,23,6,80,BUENO,BUENO,CONSERVADO,,"Encima, Norte, Sur, Occidente",20,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1AJhcRQzhORmkSB_2IXPnZV67EGcto17f,,,,,,,
18/08/2022 10:28:23,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,043,18/08/2022,3.4882676,-76.5320363,Palma manila,Adonidia merrillii,Arecaceae,2,10,3,90,BUENO,BUENO,CONSERVADO,,Encima,95,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1KlKAhjewbuoYoZScaxoRIm3MastuzCpP,,,,,,,
18/08/2022 10:30:03,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,044,18/08/2022,3.4882456,-76.5320656,Palma manila,Adonidia merrillii,Arecaceae,3,12,3,90,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1ry28N9070g_hMONOoq65yc7Ohl-L6ag6,,,,,,,
18/08/2022 10:35:07,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,045,18/08/2022,3.4882607,-76.5320368,�rbol de la cruz,Brownea ariza,Fabaceae,2,12,2,90,BUENO,BUENO,CONSERVADO,,Encima,80,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1WVg2QT6-Ly4wxQaFT6132MZ0GbCE6Cjs,,,,,,,
18/08/2022 10:38:28,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,046,18/08/2022,3.4882446,-76.5321541,Palma manila,Adonidia merrillii,Arecaceae,4,23,5,90,BUENO,BUENO,CONSERVADO,,"Encima, Sur, Occidente",40,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1ciJohYbtTUPPvvCHhcNOxvuJopbCxA_x,,,,,,,
18/08/2022 10:41:18,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,047,18/08/2022,3.4882604,-76.5321384,Gualanday,Jacaranda caucana,Bignoniaceae,9,6,1,90,BUENO,BUENO,CONSERVADO,NO EVALUADA,"Encima, Norte, Sur, Oriente, Occidente",0,Nativa,"NECTAR�VORAS, INSECTIVORAS",COLOR FOLLAJE O FLORACI�N,CA�DA DE FRUTOS O FLORES,NO,ORNAMENTAL,NO REQUIERE,https://drive.google.com/open?id=1awxDj23lL8JmTmV_LjZ8gqPtcdu2p0ct,,,,,,,
18/08/2022 10:42:52,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,048,18/08/2022,3.4882604,-76.5321383,Palma manila,Adonidia merrillii,Arecaceae,3,10,3,90,BUENO,BUENO,CONSERVADO,,"Encima, Norte",60,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1S600gJtL2K6AMJ_7N5-nYGcdX4JFg0HL,,,,,,,
18/08/2022 10:45:56,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,049,18/08/2022,3.4882443,-76.5321887,Palma manila,Adonidia merrillii,Arecaceae,2,8,3,90,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1GywGBj5fpsPUOMvcEX_0hzFnEmQETPEm,,,,,,,
18/08/2022 10:49:05,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,050,18/08/2022,3.4882854,-76.5321722,Gu�simo,Guazuma ulmifolia,Malvaceae,16,65,18,70,REGULAR,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte",60,Nativa,"SEMILLERAS, NECTAR�VORAS",OLOR,"QUEBRADIZA, CA�DA DE FRUTOS",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1lc20OVVUZXVnffO6EVyV8ALWhk3CXQTd,,,,,,,
18/08/2022 10:50:52,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,051,18/08/2022,3.4882853,-76.5321721,Palma manila,Adonidia merrillii,Arecaceae,2,6,2,90,BUENO,BUENO,CONSERVADO,,Encima,95,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1ODr8a2mPCSWo3gHl9CfkhHC84iRjGncr,,,,,,,
18/08/2022 10:53:01,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,052,18/08/2022,3.4883159,-76.5321739,"Nacedero, Quiebrabarrigo, Madre de Agua",Trichanthera gigantea,Acanthaceae,13,85,14,70,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte",40,Nativa,"NECTAR�VORAS, INSECTIVORAS",COLOR FOLLAJE O FLORACI�N,CA�DA DE FRUTOS O FLORES,NO,"FRUTOS, HOJAS U OTRAS PARTES COMESTIBLES. SE EMPLEA EN BANCO DE PROTEINAS PARA EL GANADO. CONSERVACI�N DE RIOS Y NACIMIENTOS DE AGUAS","PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1UFOQNZxnu2gtY6yLoMIRpqWY7cqc3Kqn,,,,,,,
18/08/2022 10:56:21,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,053,18/08/2022,3.4884277,-76.5321826,"Tachuelo, Doncel",Zanthoxylum rhoifolium,Rutaceae,10,60,11,70,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,Norte,90,Nativa,FRUG�VORAS,OLOR,CA�DA DE FRUTOS O FLORES,NO,PAISAJ�STICO,PODA DE COPA,https://drive.google.com/open?id=1dBe_iN05Ax-ftRv9CshzQWvtXmXVUl4O,,,,,,,
18/08/2022 11:03:29,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,054,18/08/2022,3.4884337,-76.5321293,Chambimbe,Sapindus saponaria,Sapindaceae,18,70,17,80,BUENO,REGULAR,CONSERVADO,,"Encima, Norte, Sur, Oriente, Occidente",0,,,,,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1LebTKSs767_sM19P_NtycM4Au7cGF_Fw,,,,,,,
18/08/2022 11:05:20,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,055,18/08/2022,3.4884336,-76.5321292,Palma manila,Adonidia merrillii,Arecaceae,2,5,3,90,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1N_3WrAp6j4wXF95qrmi7ew9ZSOGzMwsK,,,,,,,
18/08/2022 11:07:15,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,056,18/08/2022,3.48842,-76.5321494,Palma manila,Adonidia merrillii,Arecaceae,2.5,6,3,90,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1cA4F48ZUkWMuDPnT8KC5f299ZapSgSrI,,,,,,,
18/08/2022 11:09:52,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,057,18/08/2022,3.4885046,-76.5321508,Totocal,Achatocarpus nigricans,Achatocarpaceae,5,15,6,80,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,PODA DE COPA,https://drive.google.com/open?id=1DA89kaMO0ohFvTy8Hf8Db_Ksx8tHAIcK,,,,,,,
18/08/2022 11:13:35,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,058,18/08/2022,3.4885287,-76.5321317,Aguacate,Persea americana,Lauraceae,13,16,11,80,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1abdGmKyO8fc1LhH8nO9Tvn45Hr6fyh_B,,,,,,,
18/08/2022 11:16:54,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,059,18/08/2022,3.4884889,-76.5321903,"Tachuelo, Doncel",Zanthoxylum rhoifolium,Rutaceae,16,50,18,80,BUENO,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Oriente",50,Nativa,FRUG�VORAS,OLOR,CA�DA DE FRUTOS O FLORES,NO,PAISAJ�STICO,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1DFEZdLL4HlNZW8Z2SV_RVdNy0gf7PxgD,,,,,,,
18/08/2022 11:18:59,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,060,18/08/2022,3.4885692,-76.5321944,"Nacedero, Quiebrabarrigo, Madre de Agua",Trichanthera gigantea,Acanthaceae,11,22,8,75,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,Encima,90,Nativa,"NECTAR�VORAS, INSECTIVORAS",COLOR FOLLAJE O FLORACI�N,CA�DA DE FRUTOS O FLORES,NO,"FRUTOS, HOJAS U OTRAS PARTES COMESTIBLES. SE EMPLEA EN BANCO DE PROTEINAS PARA EL GANADO. CONSERVACI�N DE RIOS Y NACIMIENTOS DE AGUAS","PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1mYcw21bEsaBc1DlcRxicQn5NwjcKbqSA,,,,,,,
18/08/2022 11:22:44,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,061,18/08/2022,3.4886067,-76.5322014,Gu�simo,Guazuma ulmifolia,Malvaceae,14,70,12,80,BUENO,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Norte, Sur",40,Nativa,"SEMILLERAS, NECTAR�VORAS",OLOR,"QUEBRADIZA, CA�DA DE FRUTOS",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1vX3SAywFhBcLcAK97Hij7tVzetN-6nXn,,,,,,,
18/08/2022 11:25:34,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,062,18/08/2022,3.4885933,-76.5322017,Gu�simo,Guazuma ulmifolia,Malvaceae,14,120,20,90,BUENO,REGULAR,CONSERVADO,PREOCUPACI�N MENOR,"Encima, Sur, Oriente, Occidente",20,Nativa,"SEMILLERAS, NECTAR�VORAS",OLOR,"QUEBRADIZA, CA�DA DE FRUTOS",NO,,"PODA DE COPA, ENDOTERAPIA",https://drive.google.com/open?id=1T1zz0p5Wq422yrjM52oVBxoNTNj4Vpwa,,,,,,,
18/08/2022 11:28:21,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,063,18/08/2022,3.4886111,-76.5322366,Palma manila,Adonidia merrillii,Arecaceae,3,7,3,90,BUENO,BUENO,CONSERVADO,,Encima,90,,,,,NO,,NO REQUIERE,https://drive.google.com/open?id=1tYkRYHIjZxtLxxwkXfKa9AMJf3AxRSdV,,,,,,,
18/08/2022 11:31:47,luisarturoroarincon@gmail.com,SAN MIGUEL,Convenio de asociaci�n 232 de 2021 - Proyecto bosques urbanos Santiago de Cali,064,18/08/2022,3.4886044,-76.5322084,Sam�n,Albizia saman,Fabaceae,3.5,2,2,80,BUENO,BUENO,CONSERVADO,PREOCUPACI�N MENOR,Encima,95,Nativa,"INSECT�VORAS, NECTAR�VORAS","FLORACI�N, ESTRUCTURA Y/O BIOTIPO","COPA, TIPO DE RA�Z",NO,,NO REQUIERE,https://drive.google.com/open?id=1WNMGIzGalW0gsiRKFxeKrVbB7Jw5hHwo,,,,,,,
